symbol,record_date,ex_date,cash_payment_date,cash_dividend_per_old_share,share_ratio,fractional_share_treatment,event_id,source_url,source_sha256
SH510020,2012-12-14,2012-12-14,2012-12-14,0.0,0.1,unknown_not_provided_by_sina_hfq,SH510020~2012-12-14,https://finance.sina.com.cn/realstock/company/sh510020/hfq.js,94ac706fbb5a9c17837aa0272727572a54e507908af38d0fcff645dd292c7c52
SH510030,2021-06-21,2021-06-21,2021-06-21,0.0,8.00037281,unknown_not_provided_by_sina_hfq,SH510030~2021-06-21,https://finance.sina.com.cn/realstock/company/sh510030/hfq.js,3a2ad5af07974bfd2d890347711c69316a92c31cf7ab55cbe7b2950cc9c6cc6d
SH510050,2006-05-19,2006-05-19,2006-05-19,0.024,1.0,not_applicable_no_share_change,SH510050~2006-05-19,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2006-11-16,2006-11-16,2006-11-16,0.037,1.0,not_applicable_no_share_change,SH510050~2006-11-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2008-11-19,2008-11-19,2008-11-19,0.06,1.0,not_applicable_no_share_change,SH510050~2008-11-19,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2010-11-16,2010-11-16,2010-11-16,0.0259999999999999,1.0,not_applicable_no_share_change,SH510050~2010-11-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2012-05-16,2012-05-16,2012-05-16,0.011,1.0,not_applicable_no_share_change,SH510050~2012-05-16,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2012-11-13,2012-11-13,2012-11-13,0.037,1.0,not_applicable_no_share_change,SH510050~2012-11-13,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2013-11-15,2013-11-15,2013-11-15,0.0529999999999999,1.0,not_applicable_no_share_change,SH510050~2013-11-15,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2014-11-17,2014-11-17,2014-11-17,0.0429999999999999,1.0,not_applicable_no_share_change,SH510050~2014-11-17,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2016-11-29,2016-11-29,2016-11-29,0.0529999999999999,1.0,not_applicable_no_share_change,SH510050~2016-11-29,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2017-11-28,2017-11-28,2017-11-28,0.054,1.0,not_applicable_no_share_change,SH510050~2017-11-28,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2018-12-03,2018-12-03,2018-12-03,0.0489999999999999,1.0,not_applicable_no_share_change,SH510050~2018-12-03,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2019-12-02,2019-12-02,2019-12-02,0.0469999999999999,1.0,not_applicable_no_share_change,SH510050~2019-12-02,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2020-11-30,2020-11-30,2020-11-30,0.051,1.0,not_applicable_no_share_change,SH510050~2020-11-30,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2021-11-29,2021-11-29,2021-11-29,0.0409999999999999,1.0,not_applicable_no_share_change,SH510050~2021-11-29,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2022-12-01,2022-12-01,2022-12-01,0.037,1.0,not_applicable_no_share_change,SH510050~2022-12-01,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2023-11-27,2023-11-27,2023-11-27,0.039,1.0,not_applicable_no_share_change,SH510050~2023-11-27,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2024-12-02,2024-12-02,2024-12-02,0.0549999999999999,1.0,not_applicable_no_share_change,SH510050~2024-12-02,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510050,2025-12-17,2025-12-17,2025-12-17,0.08,1.0,not_applicable_no_share_change,SH510050~2025-12-17,https://finance.sina.com.cn/realstock/company/sh510050/hfq.js,e187e503a8718f9309254ba7952a1fb69310a6fe8ee463618656ac00d156cf7c
SH510100,2023-02-13,2023-02-13,2023-02-13,0.0,0.83788015,unknown_not_provided_by_sina_hfq,SH510100~2023-02-13,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,2424adc0b248a86d4e6d42a0703633fc9c739f69b7771e20abdebcac38042f8f
SH510100,2023-11-13,2023-11-13,2023-11-13,0.0668353343852339,1.0,not_applicable_no_share_change,SH510100~2023-11-13,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,2424adc0b248a86d4e6d42a0703633fc9c739f69b7771e20abdebcac38042f8f
SH510100,2024-11-07,2024-11-07,2024-11-07,0.0417720839907712,1.0,not_applicable_no_share_change,SH510100~2024-11-07,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,2424adc0b248a86d4e6d42a0703633fc9c739f69b7771e20abdebcac38042f8f
SH510100,2025-03-10,2025-03-10,2025-03-10,0.0,0.49719902,unknown_not_provided_by_sina_hfq,SH510100~2025-03-10,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,2424adc0b248a86d4e6d42a0703633fc9c739f69b7771e20abdebcac38042f8f
SH510100,2025-11-10,2025-11-10,2025-11-10,0.2328410604271453,1.0,not_applicable_no_share_change,SH510100~2025-11-10,https://finance.sina.com.cn/realstock/company/sh510100/hfq.js,2424adc0b248a86d4e6d42a0703633fc9c739f69b7771e20abdebcac38042f8f
SH510150,2021-05-31,2021-05-31,2021-05-31,0.0,12.0,unknown_not_provided_by_sina_hfq,SH510150~2021-05-31,https://finance.sina.com.cn/realstock/company/sh510150/hfq.js,359ea1e76a6156c59b88052467f9d6d31ca7509d2465867e275f6cf29605f55c
SH510170,2022-07-11,2022-07-11,2022-07-11,0.0,4.0,unknown_not_provided_by_sina_hfq,SH510170~2022-07-11,https://finance.sina.com.cn/realstock/company/sh510170/hfq.js,425a3f6239c45419dffde64c83eee269aa45d8fd4846dee17ed0875213f42a42
SH510180,2006-11-23,2006-11-23,2006-11-23,0.045,1.0,not_applicable_no_share_change,SH510180~2006-11-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2009-04-13,2009-04-13,2009-04-13,0.149,1.0,not_applicable_no_share_change,SH510180~2009-04-13,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2009-05-21,2009-05-21,2009-05-21,0.0,10.0,unknown_not_provided_by_sina_hfq,SH510180~2009-05-21,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2012-11-15,2012-11-15,2012-11-15,0.0009999999999999,1.0,not_applicable_no_share_change,SH510180~2012-11-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2013-09-13,2013-09-13,2013-09-13,0.0011,1.0,not_applicable_no_share_change,SH510180~2013-09-13,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2013-12-23,2013-12-23,2013-12-23,0.0,0.25,unknown_not_provided_by_sina_hfq,SH510180~2013-12-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2014-09-18,2014-09-18,2014-09-18,0.0204,1.0,not_applicable_no_share_change,SH510180~2014-09-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2015-11-18,2015-11-18,2015-11-18,0.0203999999999999,1.0,not_applicable_no_share_change,SH510180~2015-11-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2017-11-16,2017-11-16,2017-11-16,0.0524,1.0,not_applicable_no_share_change,SH510180~2017-11-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2019-11-19,2019-11-19,2019-11-19,0.0479999999999999,1.0,not_applicable_no_share_change,SH510180~2019-11-19,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2020-11-18,2020-11-18,2020-11-18,0.0268,1.0,not_applicable_no_share_change,SH510180~2020-11-18,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2024-11-15,2024-11-15,2024-11-15,0.06,1.0,not_applicable_no_share_change,SH510180~2024-11-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2025-01-17,2025-01-17,2025-01-17,0.0219999999999999,1.0,not_applicable_no_share_change,SH510180~2025-01-17,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2025-04-17,2025-04-17,2025-04-17,0.0212,1.0,not_applicable_no_share_change,SH510180~2025-04-17,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2025-07-15,2025-07-15,2025-07-15,0.0215999999999999,1.0,not_applicable_no_share_change,SH510180~2025-07-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2025-10-23,2025-10-23,2025-10-23,0.0252,1.0,not_applicable_no_share_change,SH510180~2025-10-23,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2026-01-16,2026-01-16,2026-01-16,0.0163999999999999,1.0,not_applicable_no_share_change,SH510180~2026-01-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2026-04-16,2026-04-16,2026-04-16,0.0076,1.0,not_applicable_no_share_change,SH510180~2026-04-16,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510180,2026-07-15,2026-07-15,2026-07-15,0.0123999999999999,1.0,not_applicable_no_share_change,SH510180~2026-07-15,https://finance.sina.com.cn/realstock/company/sh510180/hfq.js,e35d55dead53254dafec12409192e8d56bc20b2c2d437f56193280bfe7cb94ec
SH510210,2021-01-25,2021-01-25,2021-01-25,0.0,5.001001001,unknown_not_provided_by_sina_hfq,SH510210~2021-01-25,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,6c27ec3660b833b5f4057e21d210c64db2ea0584dc29e319eed974a7ed912227
SH510210,2023-06-20,2023-06-20,2023-06-20,0.0151969575660558,1.0,not_applicable_no_share_change,SH510210~2023-06-20,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,6c27ec3660b833b5f4057e21d210c64db2ea0584dc29e319eed974a7ed912227
SH510210,2023-08-23,2023-08-23,2023-08-23,0.0071985588470791,1.0,not_applicable_no_share_change,SH510210~2023-08-23,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,6c27ec3660b833b5f4057e21d210c64db2ea0584dc29e319eed974a7ed912227
SH510210,2023-12-20,2023-12-20,2023-12-20,0.0125974779823884,1.0,not_applicable_no_share_change,SH510210~2023-12-20,https://finance.sina.com.cn/realstock/company/sh510210/hfq.js,6c27ec3660b833b5f4057e21d210c64db2ea0584dc29e319eed974a7ed912227
SH510300,2012-12-18,2012-12-18,2012-12-18,0.033,1.0,not_applicable_no_share_change,SH510300~2012-12-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2014-01-21,2014-01-21,2014-01-21,0.048,1.0,not_applicable_no_share_change,SH510300~2014-01-21,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2015-01-20,2015-01-20,2015-01-20,0.035,1.0,not_applicable_no_share_change,SH510300~2015-01-20,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2016-01-20,2016-01-20,2016-01-20,0.051,1.0,not_applicable_no_share_change,SH510300~2016-01-20,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2017-01-23,2017-01-23,2017-01-23,0.0549999999999999,1.0,not_applicable_no_share_change,SH510300~2017-01-23,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2018-01-23,2018-01-23,2018-01-23,0.046,1.0,not_applicable_no_share_change,SH510300~2018-01-23,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2019-01-16,2019-01-16,2019-01-16,0.059,1.0,not_applicable_no_share_change,SH510300~2019-01-16,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2019-12-11,2019-12-11,2019-12-11,0.062,1.0,not_applicable_no_share_change,SH510300~2019-12-11,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2021-01-18,2021-01-18,2021-01-18,0.072,1.0,not_applicable_no_share_change,SH510300~2021-01-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2022-01-19,2022-01-19,2022-01-19,0.075,1.0,not_applicable_no_share_change,SH510300~2022-01-19,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2023-01-16,2023-01-16,2023-01-16,0.0639999999999999,1.0,not_applicable_no_share_change,SH510300~2023-01-16,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2024-01-18,2024-01-18,2024-01-18,0.069,1.0,not_applicable_no_share_change,SH510300~2024-01-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2025-06-18,2025-06-18,2025-06-18,0.0879999999999999,1.0,not_applicable_no_share_change,SH510300~2025-06-18,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510300,2026-01-19,2026-01-19,2026-01-19,0.123,1.0,not_applicable_no_share_change,SH510300~2026-01-19,https://finance.sina.com.cn/realstock/company/sh510300/hfq.js,89f22a60aa203d32e35309c5d747325d1c7521a821126ab82e8b7daba257e97c
SH510310,2024-09-23,2024-09-23,2024-09-23,0.0,0.49977589,unknown_not_provided_by_sina_hfq,SH510310~2024-09-23,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2024-10-21,2024-10-21,2024-10-21,0.160872106095394,1.0,not_applicable_no_share_change,SH510310~2024-10-21,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2025-04-30,2025-04-30,2025-04-30,0.0380170399976677,1.0,not_applicable_no_share_change,SH510310~2025-04-30,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2025-08-01,2025-08-01,2025-08-01,0.082036770521283,1.0,not_applicable_no_share_change,SH510310~2025-08-01,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2025-09-19,2025-09-19,2025-09-19,0.0440197305236152,1.0,not_applicable_no_share_change,SH510310~2025-09-19,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2025-11-21,2025-11-21,2025-11-21,0.0480215242075803,1.0,not_applicable_no_share_change,SH510310~2025-11-21,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510310,2026-01-20,2026-01-20,2026-01-20,0.1500672631486885,1.0,not_applicable_no_share_change,SH510310~2026-01-20,https://finance.sina.com.cn/realstock/company/sh510310/hfq.js,54ca114663f46a916f1c1e58b32dacc36e8f6c508bc385db5037a50b7c6e16ae
SH510330,2013-09-06,2013-09-06,2013-09-06,0.02,1.0,not_applicable_no_share_change,SH510330~2013-09-06,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2014-02-14,2014-02-14,2014-02-14,0.02,1.0,not_applicable_no_share_change,SH510330~2014-02-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2014-07-11,2014-07-11,2014-07-11,0.0199999999999999,1.0,not_applicable_no_share_change,SH510330~2014-07-11,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2014-11-28,2014-11-28,2014-11-28,0.02,1.0,not_applicable_no_share_change,SH510330~2014-11-28,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2018-11-08,2018-11-08,2018-11-08,0.1633,1.0,not_applicable_no_share_change,SH510330~2018-11-08,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2018-12-11,2018-12-11,2018-12-11,0.16,1.0,not_applicable_no_share_change,SH510330~2018-12-11,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2020-01-14,2020-01-14,2020-01-14,0.071,1.0,not_applicable_no_share_change,SH510330~2020-01-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2021-01-25,2021-01-25,2021-01-25,0.096,1.0,not_applicable_no_share_change,SH510330~2021-01-25,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2022-01-17,2022-01-17,2022-01-17,0.0789999999999999,1.0,not_applicable_no_share_change,SH510330~2022-01-17,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2023-01-16,2023-01-16,2023-01-16,0.065,1.0,not_applicable_no_share_change,SH510330~2023-01-16,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2025-01-13,2025-01-13,2025-01-13,0.0659999999999999,1.0,not_applicable_no_share_change,SH510330~2025-01-13,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510330,2025-07-14,2025-07-14,2025-07-14,0.06,1.0,not_applicable_no_share_change,SH510330~2025-07-14,https://finance.sina.com.cn/realstock/company/sh510330/hfq.js,1902813b4a96c4971c4837887c2cdcd8237320481fee6a6b77b760d3fe07fb2e
SH510350,2024-06-20,2024-06-20,2024-06-20,0.1901,1.0,not_applicable_no_share_change,SH510350~2024-06-20,https://finance.sina.com.cn/realstock/company/sh510350/hfq.js,e08ba59bdba9f48c70b081bcb3d0813ebdd7877ac78cf64ef081b04c51182f6e
SH510350,2024-09-27,2024-09-27,2024-09-27,0.1455,1.0,not_applicable_no_share_change,SH510350~2024-09-27,https://finance.sina.com.cn/realstock/company/sh510350/hfq.js,e08ba59bdba9f48c70b081bcb3d0813ebdd7877ac78cf64ef081b04c51182f6e
SH510390,2020-12-21,2020-12-21,2020-12-21,0.273,1.0,not_applicable_no_share_change,SH510390~2020-12-21,https://finance.sina.com.cn/realstock/company/sh510390/hfq.js,cacb35b7db865e66495a895aa33bf07f3afa3777e8583dc9a2b2af69e99fa281
SH510390,2021-11-26,2021-11-26,2021-11-26,0.255,1.0,not_applicable_no_share_change,SH510390~2021-11-26,https://finance.sina.com.cn/realstock/company/sh510390/hfq.js,cacb35b7db865e66495a895aa33bf07f3afa3777e8583dc9a2b2af69e99fa281
SH510500,2015-04-15,2015-04-15,2015-04-15,0.0,0.28032483,unknown_not_provided_by_sina_hfq,SH510500~2015-04-15,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510500,2022-08-26,2022-08-26,2022-08-26,0.0,1.14539,unknown_not_provided_by_sina_hfq,SH510500~2022-08-26,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510500,2024-05-17,2024-05-17,2024-05-17,0.2709594474736613,1.0,not_applicable_no_share_change,SH510500~2024-05-17,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510500,2025-01-16,2025-01-16,2025-01-16,0.2834173531046343,1.0,not_applicable_no_share_change,SH510500~2025-01-16,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510500,2026-01-16,2026-01-16,2026-01-16,0.1930975372800805,1.0,not_applicable_no_share_change,SH510500~2026-01-16,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510500,2026-07-15,2026-07-15,2026-07-15,0.4640569847537419,1.0,not_applicable_no_share_change,SH510500~2026-07-15,https://finance.sina.com.cn/realstock/company/sh510500/hfq.js,bffd149d6a70cace671c2347b3523a37c48f6f254c34dadcc81d1976c27b8afe
SH510580,2021-07-19,2021-07-19,2021-07-19,0.0,10.0,unknown_not_provided_by_sina_hfq,SH510580~2021-07-19,https://finance.sina.com.cn/realstock/company/sh510580/hfq.js,5f0d8d2523f9ac5b5edb81eb8cfbd7962b52345db0257291c9017336824c06cb
SH510580,2024-09-02,2024-09-02,2024-09-02,0.0,0.24798687,unknown_not_provided_by_sina_hfq,SH510580~2024-09-02,https://finance.sina.com.cn/realstock/company/sh510580/hfq.js,5f0d8d2523f9ac5b5edb81eb8cfbd7962b52345db0257291c9017336824c06cb
SH510590,2021-11-08,2021-11-08,2021-11-08,0.7,1.0,not_applicable_no_share_change,SH510590~2021-11-08,https://finance.sina.com.cn/realstock/company/sh510590/hfq.js,44d747afe626011ede469027b58560a70e3bb6c2b0c2d8ce1297b978e8218270
SH510590,2024-06-24,2024-06-24,2024-06-24,0.1100000000000001,1.0,not_applicable_no_share_change,SH510590~2024-06-24,https://finance.sina.com.cn/realstock/company/sh510590/hfq.js,44d747afe626011ede469027b58560a70e3bb6c2b0c2d8ce1297b978e8218270
SH510630,2021-04-26,2021-04-26,2021-04-26,0.0,4.0,unknown_not_provided_by_sina_hfq,SH510630~2021-04-26,https://finance.sina.com.cn/realstock/company/sh510630/hfq.js,2f7f2432a53316d54183cdb0824f3ff7df69d942e42ca74d0ecf3d056a139b39
SH510720,2024-05-28,2024-05-28,2024-05-28,0.0031,1.0,not_applicable_no_share_change,SH510720~2024-05-28,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
SH510720,2024-06-13,2024-06-13,2024-06-13,0.0040999999999999,1.0,not_applicable_no_share_change,SH510720~2024-06-13,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
SH510720,2024-07-15,2024-07-15,2024-07-15,0.0040999999999999,1.0,not_applicable_no_share_change,SH510720~2024-07-15,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
SH510720,2024-08-13,2024-08-13,2024-08-13,0.0039,1.0,not_applicable_no_share_change,SH510720~2024-08-13,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
SH510720,2024-09-11,2024-09-11,2024-09-11,0.0037999999999999,1.0,not_applicable_no_share_change,SH510720~2024-09-11,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
SH510720,2024-10-15,2024-10-15,2024-10-15,0.004,1.0,not_applicable_no_share_change,SH510720~2024-10-15,https://finance.sina.com.cn/realstock/company/sh510720/hfq.js,1f7aa7981c07af0e1b3014926affadbf8d87f9b0ba9b1a6a577d8d4ad2a3ad61
